book_id,user_id,rating
2584,36349,3
2584,37579,3
2584,41898,3
2584,46104,3
2584,49163,3
2585,16125,3
2585,21221,3
2585,22904,3
2585,24226,3
2585,28900,3
2585,29543,3
2585,29973,3
2585,30346,3
2585,31456,3
2585,31696,3
2585,33097,3
2585,34999,3
2585,46452,3
2586,8626,3
2586,8886,3
2586,9349,3
2586,12194,3
2586,15845,3
2586,18073,3
2586,18308,3
2586,21230,3
2586,24216,3
2586,26400,3
2586,26853,3
2586,27551,3
2586,31745,3
2586,31986,3
2586,32916,3
2586,39693,3
2586,43558,3
2586,44836,3
2586,50064,3
2587,6486,3
2587,10139,3
2587,11085,3
2587,15536,3
2587,16383,3
2587,16403,3
2587,17465,3
2587,19502,3
2587,22685,3
2587,24460,3
2587,29005,3
2587,29220,3
2587,32553,3
2587,34271,3
2587,34298,3
2587,35274,3
2587,38362,3
2587,39224,3
2587,40676,3
2587,42516,3
2587,45105,3
2587,45300,3
2587,45933,3
2587,46429,3
2587,48276,3
2587,51473,3
2588,9283,3
2588,9881,3
2588,12679,3
2588,15259,3
2588,16760,3
2588,21909,3
2588,29750,3
2588,30722,3
2588,31559,3
2588,33220,3
2588,33691,3
2588,34806,3
2588,39377,3
2588,39549,3
2588,39843,3
2588,41238,3
2588,41538,3
2588,47319,3
2588,47829,3
2588,48094,3
2588,48682,3
2589,766,3
2589,1019,3
2589,1766,3
2589,1875,3
2589,2131,3
2589,2225,3
2589,2483,3
2589,3009,3
2589,3467,3
2589,3803,3
2589,4019,3
2589,4276,3
2589,4414,3
2589,4993,3
2589,5616,3
2589,5837,3
2589,5904,3
2589,6471,3
2589,7422,3
2589,7599,3
2589,7677,3
2589,8458,3
2589,8749,3
2589,8809,3
2589,9804,3
2589,9907,3
2589,10056,3
2589,10404,3
2589,10638,3
2589,10969,3
2589,11180,3
2589,12777,3
2589,13464,3
2589,14177,3
2589,16577,3
2589,17131,3
2589,17405,3
2589,17548,3
2589,17679,3
2589,18179,3
2589,19083,3
2589,20155,3
2589,21621,3
2589,22060,3
2589,22098,3
2589,23777,3
2589,27712,3
2589,29502,3
2589,29703,3
2589,35735,3
2589,38557,3
2589,42453,3
2589,44148,3
2589,44840,3
259,1019,3
259,2553,3
259,2665,3
259,4715,3
259,5357,3
259,6016,3
259,8608,3
259,9102,3
259,13000,3
259,13878,3
259,16848,3
259,18506,3
259,18908,3
259,21610,3
259,21851,3
259,24132,3
259,25340,3
259,26579,3
259,27448,3
259,27809,3
259,28343,3
259,28407,3
259,32635,3
259,33147,3
259,34531,3
259,34571,3
259,37153,3
259,38308,3
259,40819,3
259,41113,3
259,42213,3
259,43468,3
259,43887,3
259,44419,3
259,44723,3
259,47303,3
259,48291,3
259,49022,3
259,51065,3
259,51692,3
2590,2919,3
2590,8628,3
2590,13430,3
2590,14002,3
2590,17197,3
2590,18982,3
2590,20067,3
2590,36486,3
2590,38905,3
2590,43700,3
2590,44162,3
2590,44419,3
2590,46444,3
2591,3686,3
2591,5437,3
2591,6008,3
2591,7384,3
2591,8564,3
2591,9399,3
2591,10372,3
2591,16842,3
2591,19248,3
2591,20977,3
2591,21125,3
2591,23328,3
2591,23563,3
2591,24565,3
2591,25349,3
2591,25474,3
2591,32177,3
2591,32587,3
2591,35722,3
2591,36277,3
2591,36314,3
2591,36390,3
2591,36979,3
2591,43385,3
2591,44264,3
2591,45267,3
2591,48456,3
2592,8382,3
2592,8833,3
2592,12418,3
2592,16770,3
2592,18613,3
2592,18949,3
2592,20737,3
2592,20972,3
2592,21908,3
2592,22588,3
2592,23738,3
2592,24807,3
2592,26053,3
2592,27972,3
2592,29836,3
2592,30160,3
2592,31852,3
2592,33294,3
2592,33890,3
2592,34869,3
2592,35878,3
2592,37083,3
2592,38665,3
2592,41322,3
2592,44546,3
2592,52772,3
2593,2066,3
2593,2575,3
2593,7081,3
2593,8010,3
2593,8322,3
2593,8506,3
2593,10176,3
2593,11801,3
2593,12661,3
2593,12985,3
2593,13274,3
2593,13876,3
2593,16510,3
2593,16848,3
2593,18051,3
2593,19070,3
2593,20494,3
2593,22608,3
2593,23793,3
2593,25077,3
2593,30661,3
2593,31211,3
2593,31437,3
2593,32839,3
2593,34245,3
2593,34436,3
2593,34790,3
2593,36995,3
2593,40087,3
2593,41128,3
2593,46936,3
2593,49205,3
2593,50499,3
2593,52852,3
2593,53366,3
2594,725,3
2594,1657,3
2594,1682,3
2594,1853,3
2594,2218,3
2594,2324,3
2594,2948,3
2594,3721,3
2594,4289,3
2594,4440,3
2594,6630,3
2594,7356,3
2594,8348,3
2594,8498,3
2594,11239,3
2594,12276,3
2594,12526,3
2594,14717,3
2594,18077,3
2594,19013,3
2594,19378,3
2594,19655,3
2594,19683,3
2594,21217,3
2594,27043,3
2594,27361,3
2594,28459,3
2594,29694,3
2594,29819,3
2594,30203,3
2594,31512,3
2594,32410,3
2594,34011,3
2594,34787,3
2594,35329,3
2594,35482,3
2594,35599,3
2594,35608,3
2594,35843,3
2594,38059,3
2594,41968,3
2594,42568,3
2594,48484,3
2594,52697,3
2595,828,3
2595,1576,3
2595,2619,3
2595,2648,3
2595,5566,3
2595,5812,3
2595,5821,3
2595,6167,3
2595,8004,3
2595,8403,3
2595,8498,3
2595,12526,3
2595,14285,3
2595,15021,3
2595,16372,3
2595,19378,3
2595,19422,3
2595,21189,3
2595,25164,3
2595,26641,3
2595,27966,3
2595,32811,3
2595,33307,3
2595,33406,3
2595,35866,3
2595,39241,3
2595,39870,3
2595,40346,3
2595,40556,3
2595,43186,3
2595,45164,3
2595,46560,3
2595,48259,3
2595,49085,3
2595,53373,3
2596,4107,3
2596,7771,3
2596,11362,3
2596,11605,3
2596,13751,3
2596,17090,3
2596,30016,3
2596,30203,3
2596,33527,3
2596,39818,3
2596,45059,3
2596,49783,3
2596,51192,3
2596,51733,3
2597,816,3
2597,1339,3
2597,1887,3
2597,3580,3
2597,5603,3
2597,6323,3
2597,8139,3
2597,8650,3
2597,10317,3
2597,12805,3
2597,15020,3
2597,15356,3
2597,18736,3
2597,23184,3
2597,27585,3
2597,28891,3
2597,29024,3
2597,32916,3
2597,41550,3
2597,48450,3
2598,1671,3
2598,5659,3
2598,9379,3
2598,9759,3
2598,12381,3
2598,15608,3
2598,18630,3
2598,20309,3
2598,20467,3
2598,21381,3
2598,32611,3
2598,41337,3
2598,47686,3
2598,48911,3
2598,49885,3
2598,51814,3
2599,314,3
2599,3982,3
2599,4767,3
2599,7114,3
2599,14861,3
2599,15132,3
2599,16403,3
2599,18508,3
2599,18752,3
2599,19484,3
2599,19573,3
2599,20745,3
2599,21636,3
2599,22727,3
2599,27337,3
2599,27926,3
2599,31242,3
2599,34500,3
2599,35274,3
2599,36798,3
2599,38131,3
2599,41339,3
2599,43091,3
2599,44508,3
2599,49998,3
2599,51593,3
2599,51692,3
26,588,3
26,1952,3
26,2324,3
26,3922,3
26,6342,3
26,9771,3
26,10402,3
26,11692,3
26,12946,3
26,14248,3
26,14285,3
26,18361,3
26,18798,3
26,22164,3
26,26053,3
26,27612,3
26,29031,3
26,30283,3
26,30833,3
26,30944,3
26,31001,3
26,32635,3
26,33864,3
26,38865,3
26,41074,3
26,43622,3
26,48297,3
26,48559,3
260,1565,3
260,6790,3
260,7134,3
260,8819,3
260,9165,3
260,9526,3
260,11308,3
260,11445,3
260,12638,3
260,12874,3
260,13197,3
260,16915,3
260,19755,3
260,22625,3
260,23972,3
260,25698,3
260,26473,3
260,27515,3
260,28219,3
260,29123,3
260,30739,3
260,32811,3
260,33682,3
260,35983,3
260,36817,3
260,39703,3
260,40571,3
260,42293,3
260,45094,3
260,51511,3
260,52366,3
260,52937,3
2600,1353,3
2600,2838,3
2600,4085,3
2600,5760,3
2600,7165,3
2600,9584,3
2600,10333,3
2600,10404,3
2600,11868,3
2600,11885,3
2600,12262,3
2600,14222,3
2600,15157,3
2600,15186,3
2600,19668,3
2600,26873,3
2600,28039,3
2600,29065,3
2600,30666,3
2600,30953,3
2600,32364,3
2600,36002,3
2600,41907,3
2600,43158,3
2600,44247,3
2600,44518,3
2600,45835,3
2600,46141,3
2600,46513,3
2600,47798,3
2600,47836,3
2600,48519,3
2600,51776,3
2601,256,3
2601,925,3
2601,1634,3
2601,5844,3
2601,6249,3
2601,6328,3
2601,6435,3
2601,7422,3
2601,7842,3
2601,9059,3
2601,11706,3
2601,11868,3
2601,12156,3
2601,13242,3
2601,13853,3
2601,17559,3
2601,18616,3
2601,20076,3
2601,21778,3
2601,22203,3
2601,27187,3
2601,27631,3
2601,29769,3
2601,31198,3
2601,32745,3
2601,32994,3
2601,34539,3
2601,34739,3
2601,35105,3
2601,35393,3
2601,35642,3
2601,40829,3
2601,42404,3
2601,42943,3
2601,43371,3
2601,44083,3
2601,45485,3
2601,45593,3
2601,45835,3
2601,46647,3
2601,51919,3
2601,53012,3
2602,1187,3
2602,2826,3
2602,4068,3
2602,5954,3
2602,6795,3
2602,7762,3
2602,14570,3
2602,15673,3
2602,16291,3
2602,16606,3
2602,17365,3
2602,19268,3
2602,19655,3
2602,22782,3
2602,24416,3
2602,33147,3
2602,33578,3
2602,33757,3
2602,40841,3
2602,42931,3
2602,45853,3
2602,48692,3
2602,49783,3
2603,762,3
2603,1671,3
2603,1837,3
2603,2889,3
2603,5624,3
2603,9701,3
2603,10665,3
2603,13520,3
2603,15838,3
2603,16128,3
2603,16285,3
2603,17718,3
2603,17904,3
2603,18281,3
2603,21558,3
2603,24052,3
2603,26482,3
2603,26933,3
2603,27060,3
2603,27176,3
2603,27898,3
2603,30186,3
2603,31621,3
2603,35731,3
2603,36984,3
2603,41744,3
2603,42818,3
2603,45498,3
2603,46482,3
2603,46823,3
2603,51714,3
2603,51805,3
2603,52344,3
2604,1061,3
2604,1800,3
2604,2501,3
2604,5885,3
2604,5904,3
2604,6925,3
2604,7994,3
2604,11209,3
2604,11415,3
2604,14986,3
2604,15441,3
2604,17702,3
2604,17908,3
2604,18494,3
2604,22192,3
2604,24567,3
2604,25320,3
2604,26579,3
2604,27631,3
2604,33065,3
2604,33633,3
2604,33765,3
2604,34429,3
2604,38059,3
2604,38156,3
2604,48519,3
2605,3022,3
2605,3565,3
2605,5967,3
2605,6596,3
2605,8046,3
2605,10737,3
2605,11148,3
2605,11623,3
2605,13182,3
2605,14455,3
2605,15584,3
2605,18461,3
2605,19930,3
2605,23798,3
2605,26572,3
2605,27540,3
2605,27572,3
2605,28502,3
2605,30071,3
2605,30681,3
2605,38615,3
2605,38980,3
2605,45361,3
2605,46886,3
2606,376,3
2606,9089,3
2606,11063,3
2606,11529,3
2606,14122,3
2606,15166,3
2606,16618,3
2606,22919,3
2606,27111,3
2606,39646,3
2606,40875,3
2606,41003,3
2606,41968,3
2606,43300,3
2606,44462,3
2606,51800,3
2607,4107,3
2607,4972,3
2607,6203,3
2607,7004,3
2607,7642,3
2607,8388,3
2607,8408,3
2607,8501,3
2607,8665,3
2607,10256,3
2607,10402,3
2607,11263,3
2607,12276,3
2607,13274,3
2607,13464,3
2607,13739,3
2607,14372,3
2607,14654,3
2607,14717,3
2607,15194,3
2607,15642,3
2607,15645,3
2607,16371,3
2607,16476,3
2607,17222,3
2607,17746,3
2607,19248,3
2607,21439,3
2607,21670,3
2607,22710,3
2607,23096,3
2607,23603,3
2607,24046,3
2607,25564,3
2607,26336,3
2607,26414,3
2607,26425,3
2607,26460,3
2607,27599,3
2607,27808,3
2607,28178,3
2607,31479,3
2607,38156,3
2607,39445,3
2607,39818,3
2607,40330,3
2607,43965,3
2607,45059,3
2607,46519,3
2607,49152,3
2607,51557,3
2608,1624,3
2608,2337,3
2608,4827,3
2608,7185,3
2608,9808,3
2608,10120,3
2608,11997,3
2608,13053,3
2608,22013,3
2608,25872,3
2608,25962,3
2608,26828,3
2608,27537,3
2608,38605,3
2608,40017,3
2608,40571,3
2608,43343,3
2608,45328,3
2608,48450,3
2609,1712,3
2609,4763,3
2609,8312,3
2609,8973,3
2609,14454,3
2609,15441,3
2609,20571,3
2609,25658,3
2609,25920,3
2609,33296,3
2609,34921,3
2609,36366,3
2609,36498,3
2609,38788,3
2609,38962,3
2609,47857,3
2609,49223,3
2609,49232,3
2609,49707,3
2609,49746,3
261,3827,3
261,4280,3
261,5461,3
261,7840,3
261,8388,3
261,8569,3
261,8909,3
261,10256,3
261,11285,3
261,13084,3
261,13274,3
261,14136,3
261,14234,3
261,15748,3
261,17242,3
261,17566,3
261,20467,3
261,22212,3
261,22602,3
261,24567,3
261,25048,3
261,26018,3
261,30233,3
261,30879,3
261,35146,3
261,35866,3
261,37516,3
261,45498,3
261,45593,3
261,47490,3
261,48050,3
261,49138,3
2610,1914,3
2610,2428,3
2610,5054,3
2610,5832,3
2610,6329,3
2610,7240,3
2610,8579,3
2610,8749,3
2610,8833,3
2610,8892,3
2610,9783,3
2610,9804,3
2610,11351,3
2610,12015,3
2610,12320,3
2610,14096,3
2610,14316,3
2610,14664,3
2610,17788,3
2610,19043,3
2610,19985,3
2610,23315,3
2610,25687,3
2610,28924,3
2610,29002,3
2610,29392,3
2610,29845,3
2610,36987,3
2610,37347,3
2610,43691,3
2610,45605,3
2610,45836,3
2610,46823,3
2610,48370,3
2610,48495,3
2611,287,3
2611,5782,3
2611,6017,3
2611,7357,3
2611,7816,3
2611,12506,3
2611,18165,3
2611,18169,3
2611,18342,3
2611,21705,3
2611,27322,3
2611,28085,3
2611,31512,3
2611,32153,3
2611,35648,3
2611,46340,3
2611,46840,3
2612,1729,3
2612,8060,3
2612,14745,3
2612,15186,3
2612,15547,3
2612,16543,3
2612,17009,3
2612,17267,3
2612,17458,3
2612,18653,3
2612,19413,3
2612,20896,3
2612,21826,3
2612,21895,3
2612,22010,3
2612,23482,3
2612,23890,3
2612,24267,3
2612,26546,3
2612,29539,3
2612,29845,3
2612,30691,3
2612,34072,3
2612,35899,3
2612,40827,3
2612,45835,3
2612,48772,3
2613,4193,3
2613,4509,3
2613,5989,3
2613,8578,3
2613,24976,3
2613,37402,3
2613,38335,3
2613,45529,3
2613,45605,3
2613,45777,3
2613,52725,3
2614,6596,3
2614,8790,3
2614,10047,3
2614,10434,3
2614,11223,3
2614,14016,3
2614,18587,3
2614,20977,3
2614,22919,3
2614,22920,3
2614,27898,3
2614,30066,3
2614,30472,3
2614,32043,3
2614,36392,3
2614,39013,3
2614,46882,3
2614,50801,3
2615,377,3
2615,1185,3
2615,1391,3
2615,3971,3
2615,6115,3
2615,6925,3
2615,10062,3
2615,15054,3
2615,16981,3
2615,17613,3
2615,19043,3
2615,19868,3
2615,19895,3
2615,20426,3
2615,20740,3
2615,23864,3
2615,24040,3
2615,26239,3
2615,26732,3
2615,26898,3
2615,28923,3
2615,29388,3
2615,30552,3
2615,34066,3
2615,35648,3
2615,36849,3
2615,36956,3
2615,37075,3
2615,37247,3
2615,38427,3
2615,39763,3
2615,47150,3
2615,50158,3
2615,52741,3
2615,53205,3
2616,244,3
2616,624,3
2616,1107,3
2616,1403,3
2616,1762,3
2616,2220,3
2616,2910,3
2616,4358,3
2616,7076,3
2616,7224,3
2616,7357,3
2616,7509,3
2616,9858,3
2616,10950,3
2616,16786,3
2616,18240,3
2616,19416,3
2616,20678,3
2616,23376,3
2616,24980,3
2616,27253,3
2616,28310,3
2616,28459,3
2616,29155,3
2616,29307,3
2616,31171,3
2616,31179,3
2616,32710,3
2616,34491,3
2616,37309,3
2616,37834,3
2616,41792,3
2616,42200,3
2616,47027,3
2616,51465,3
2616,51930,3
2616,53002,3
2617,1359,3
2617,1855,3
2617,1925,3
2617,2206,3
2617,2434,3
2617,2665,3
2617,4068,3
2617,5875,3
2617,6873,3
2617,7166,3
2617,8608,3
2617,12633,3
2617,16606,3
2617,22899,3
2617,23803,3
2617,24454,3
2617,25949,3
2617,30758,3
2617,37347,3
2617,38211,3
2617,43369,3
2617,49783,3
2617,52997,3
2618,5912,3
2618,9890,3
2618,12455,3
2618,13084,3
2618,17010,3
2618,17288,3
2618,17952,3
2618,18235,3
2618,20467,3
2618,20991,3
2618,23460,3
2618,24880,3
2618,28345,3
2618,29123,3
2618,29686,3
2618,31505,3
2618,32269,3
2618,33890,3
2618,34484,3
2618,47032,3
2618,47890,3
2618,47998,3
2618,48730,3
2618,50952,3
2619,3982,3
2619,4346,3
2619,6121,3
2619,6406,3
2619,9395,3
2619,10462,3
2619,10613,3
2619,16749,3
2619,17193,3
2619,17525,3
2619,17653,3
2619,21480,3
2619,22416,3
2619,23679,3
2619,23770,3
2619,23931,3
2619,24152,3
2619,25229,3
2619,25867,3
2619,27213,3
2619,32273,3
2619,33307,3
2619,34800,3
2619,39589,3
2619,40961,3
2619,41318,3
2619,41939,3
2619,44388,3
2619,46295,3
2619,47311,3
2619,49406,3
2619,49523,3
2619,52123,3
262,2421,3
262,2940,3
262,6397,3
262,6856,3
262,7225,3
262,9195,3
262,9246,3
262,10502,3
262,15318,3
262,18179,3
262,23738,3
262,26825,3
262,27043,3
262,28643,3
262,30666,3
262,32649,3
262,32923,3
262,37494,3
262,47746,3
262,47800,3
262,48478,3
262,50610,3
262,52344,3
2620,89,3
2620,1370,3
2620,1448,3
2620,1571,3
2620,2396,3
2620,2561,3
2620,2858,3
2620,3263,3
2620,9584,3
2620,9661,3
2620,11955,3
2620,12030,3
2620,12276,3
2620,12320,3
2620,13242,3
2620,15733,3
2620,16138,3
2620,17329,3
2620,17482,3
2620,18273,3
2620,18566,3
2620,27679,3
2620,29065,3
2620,29312,3
2620,34404,3
2620,35878,3
2620,42498,3
2620,48195,3
2620,48450,3
2620,51965,3
2621,368,3
2621,3284,3
2621,7840,3
2621,8795,3
2621,10211,3
2621,13361,3
2621,15791,3
2621,17559,3
2621,21675,3
2621,21878,3
2621,22077,3
2621,26512,3
2621,27972,3
2621,29143,3
2621,29900,3
2621,31621,3
2621,34773,3
2621,39118,3
2621,45094,3
2621,47194,3
2622,3156,3
2622,7579,3
2622,7845,3
2622,10950,3
2622,11605,3
2622,14912,3
2622,15166,3
2622,16955,3
2622,19683,3
2622,27221,3
2622,28314,3
2622,29502,3
2622,29607,3
2622,33654,3
2622,38753,3
2622,42645,3
2622,47302,3
2622,48196,3
2622,51714,3
2623,319,3
2623,859,3
2623,4827,3
2623,6035,3
2623,9123,3
2623,11829,3
2623,12002,3
2623,13053,3
2623,17077,3
2623,18748,3
2623,22013,3
2623,25398,3
2623,25962,3
2623,26638,3
2623,28176,3
2623,30879,3
2623,33102,3
2623,37577,3
2623,38173,3
2623,40571,3
2623,42011,3
2623,43269,3
2623,43866,3
2623,44499,3
2624,1758,3
2624,2276,3
2624,2996,3
2624,3574,3
2624,3610,3
2624,6017,3
2624,6190,3
2624,7134,3
2624,7992,3
2624,7994,3
2624,8891,3
2624,12148,3
2624,16786,3
2624,19124,3
2624,21678,3
2624,25828,3
2624,27213,3
2624,29155,3
2624,29304,3
2624,29833,3
2624,30580,3
2624,31839,3
2624,32139,3
2624,33765,3
2624,36682,3
2624,40550,3
2624,41003,3
2624,42572,3
2624,52425,3
2625,2563,3
2625,4489,3
2625,5379,3
2625,6390,3
2625,8146,3
2625,9329,3
2625,10503,3
2625,12805,3
2625,13034,3
2625,13144,3
2625,15969,3
2625,16782,3
2625,25868,3
2625,26838,3
2625,28458,3
2625,30739,3
2625,32876,3
2625,33816,3
2625,36689,3
2626,11718,3
2626,13119,3
2626,13562,3
2626,17735,3
2626,23263,3
2626,27972,3
2626,36312,3
2626,38605,3
2626,42045,3
2626,51250,3
2627,1369,3
2627,3197,3
2627,3434,3
2627,3853,3
2627,3976,3
2627,6684,3
2627,9722,3
2627,11625,3
2627,17322,3
2627,17482,3
2627,19647,3
2627,28861,3
2627,29280,3
2627,29393,3
2627,31634,3
2627,32758,3
2627,44909,3
2627,47239,3
2627,50130,3
2628,2287,3
2628,2352,3
2628,2520,3
2628,3348,3
2628,4599,3
2628,7317,3
2628,7422,3
2628,9870,3
2628,16335,3
2628,18289,3
2628,18378,3
2628,19283,3
2628,20906,3
2628,23023,3
2628,23315,3
2628,28617,3
2628,29052,3
2628,29549,3
2628,32275,3
2628,32419,3
2628,33612,3
2628,33992,3
2628,35940,3
2628,37675,3
2628,37919,3
2628,38626,3
2628,38654,3
2628,38821,3
2628,39946,3
2628,40838,3
2628,40961,3
2628,42883,3
2628,44686,3
2628,48176,3
2628,48415,3
2628,50800,3
2628,51985,3
2629,9548,3
2629,10807,3
2629,16383,3
2629,18872,3
2629,27998,3
2629,34138,3
2629,35274,3
2629,44924,3
2629,45260,3
2629,48276,3
2629,52748,3
263,1169,3
263,2066,3
263,2487,3
263,4827,3
263,6323,3
263,8440,3
263,10140,3
263,10335,3
263,12476,3
263,12946,3
263,13629,3
263,17329,3
263,17440,3
263,17703,3
263,20243,3
263,25030,3
263,25485,3
263,29031,3
263,29951,3
263,30601,3
263,31159,3
263,32305,3
263,35982,3
263,37153,3
263,47018,3
263,53145,3
2630,35,3
2630,143,3
2630,314,3
2630,1355,3
2630,1789,3
2630,1806,3
2630,1875,3
2630,2041,3
2630,2722,3
2630,3262,3
2630,4339,3
2630,4521,3
2630,5229,3
2630,5812,3
2630,6682,3
2630,9011,3
2630,9309,3
2630,10580,3
2630,11030,3
2630,13199,3
2630,14903,3
2630,15267,3
2630,15687,3
2630,16026,3
2630,20492,3
2630,23557,3
2630,26323,3
2630,27060,3
2630,30924,3
2630,31376,3
2630,44694,3
2630,47890,3
2630,52938,3
2631,5888,3
2631,11063,3
2631,15481,3
2631,16662,3
2631,23679,3
2631,27460,3
2631,29722,3
2631,40875,3
2631,41074,3
2631,50593,3
2632,368,3
2632,5334,3
2632,8510,3
2632,13742,3
2632,14372,3
2632,14620,3
2632,16569,3
2632,17411,3
2632,18653,3
2632,19413,3
2632,19951,3
2632,21600,3
2632,33102,3
2633,1031,3
2633,1280,3
2633,1484,3
2633,3112,3
2633,4009,3
2633,5616,3
2633,6294,3
2633,7274,3
2633,8820,3
2633,10638,3
2633,10679,3
2633,11165,3
2633,11180,3
2633,11223,3
2633,12526,3
2633,13019,3
2633,13599,3
2633,13654,3
2633,13739,3
2633,13976,3
2633,14741,3
2633,19043,3
2633,19724,3
2633,20026,3
2633,25492,3
2633,27011,3
2633,29109,3
2633,33037,3
2633,33409,3
2633,35259,3
2633,37958,3
2633,41997,3
2633,44148,3
2633,46818,3
2633,52137,3
2634,1986,3
2634,2959,3
2634,3772,3
2634,4482,3
2634,5492,3
2634,6658,3
2634,6768,3
2634,9372,3
2634,16403,3
2634,18892,3
2634,19035,3
2634,19157,3
2634,19436,3
2634,21836,3
2634,24433,3
2634,25044,3
2634,25688,3
2634,26597,3
2634,27679,3
2634,29303,3
2634,30335,3
2634,31123,3
2634,36149,3
2634,39958,3
2634,40457,3
2634,42931,3
2634,45094,3
2634,45588,3
2634,45865,3
2634,46225,3
2634,47249,3
2634,47422,3
2634,51642,3
2634,51652,3
2634,52847,3
2634,53118,3
2635,669,3
2635,1341,3
2635,2574,3
2635,5724,3
2635,7313,3
2635,10362,3
2635,11899,3
2635,13453,3
2635,17661,3
2635,18036,3
2635,18732,3
2635,20530,3
2635,22735,3
2635,26414,3
2635,26467,3
2635,28565,3
2635,28989,3
2635,30338,3
2635,30643,3
2635,31772,3
2635,35017,3
2635,37175,3
2635,37907,3
2635,39240,3
2635,40286,3
2635,40836,3
2635,41995,3
2635,43081,3
2635,43629,3
2636,7173,3
2636,14122,3
2636,17176,3
2636,20739,3
2636,25160,3
2636,28396,3
2636,28419,3
2636,31618,3
2636,33615,3
2636,40137,3
2636,48911,3
2637,2535,3
2637,3745,3
2637,5380,3
2637,6884,3
2637,8959,3
2637,20655,3
2637,22793,3
2637,23715,3
2637,23874,3
2637,26191,3
2637,28880,3
2637,35821,3
2637,37298,3
2637,38475,3
2637,46096,3
2637,48134,3
2638,11053,3
2638,11244,3
2638,13514,3
2638,20786,3
2638,21334,3
2638,22289,3
2638,22293,3
2638,23111,3
2638,23737,3
2638,25202,3
2638,31817,3
2638,34675,3
2638,36939,3
2638,40361,3
2638,40558,3
2638,49701,3
2639,663,3
2639,3379,3
2639,4107,3
2639,6875,3
2639,6876,3
2639,6958,3
2639,7570,3
2639,7715,3
2639,10847,3
2639,11605,3
2639,11679,3
2639,14858,3
2639,15608,3
2639,20553,3
2639,26083,3
2639,26425,3
2639,27991,3
2639,30016,3
2639,33136,3
2639,33527,3
2639,36403,3
2639,45059,3
2639,51733,3
264,1169,3
264,2487,3
264,3114,3
264,5629,3
264,8519,3
264,9125,3
264,10610,3
264,11445,3
264,11691,3
264,11854,3
264,12381,3
264,12874,3
264,12946,3
264,14192,3
264,14207,3
264,14372,3
264,17105,3
264,20406,3
264,21781,3
264,24499,3
264,25840,3
264,28831,3
264,35982,3
264,38798,3
264,43622,3
264,46472,3
264,47478,3
2640,3771,3
2640,5292,3
2640,7174,3
2640,7356,3
2640,7509,3
2640,7992,3
2640,11157,3
2640,16065,3
2640,19416,3
2640,19853,3
2640,21405,3
2640,27045,3
2640,29329,3
2640,29833,3
2640,37585,3
2640,40248,3
2640,40550,3
2640,42389,3
2640,43077,3
2640,46253,3
2640,48174,3
2640,48945,3
2641,284,3
2641,1673,3
2641,3334,3
2641,6060,3
2641,9322,3
2641,10462,3
2641,11169,3
2641,11362,3
2641,11605,3
2641,11845,3
2641,12256,3
2641,13241,3
2641,15733,3
2641,16032,3
2641,16955,3
2641,20119,3
2641,20319,3
2641,20729,3
2641,22548,3
2641,26512,3
2641,27750,3
2641,28165,3
2641,31755,3
2641,33053,3
2641,34859,3
2641,35878,3
2641,40628,3
2641,41915,3
2641,45684,3
2641,45881,3
2642,1136,3
2642,3991,3
2642,4280,3
2642,4859,3
2642,6314,3
2642,6856,3
2642,6902,3
2642,7585,3
2642,8609,3
2642,9096,3
2642,10120,3
2642,10386,3
2642,14119,3
2642,15426,3
2642,16904,3
2642,17193,3
2642,17482,3
2642,19767,3
2642,20032,3
2642,29450,3
2642,33245,3
2642,34800,3
2642,38847,3
2642,40187,3
2642,42695,3
2642,49298,3
2642,49752,3
2643,2687,3
2643,3857,3
2643,6660,3
2643,7623,3
2643,7848,3
2643,11999,3
2643,14867,3
2643,15864,3
2643,15889,3
2643,18493,3
2643,19715,3
2643,22164,3
2643,24288,3
2643,24936,3
2643,26647,3
2643,27499,3
2643,29574,3
2643,31824,3
2643,33337,3
2643,34079,3
2643,34418,3
2643,34739,3
2643,37850,3
2643,40468,3
2643,44574,3
2643,50247,3
2644,1671,3
2644,2722,3
2644,3908,3
2644,5118,3
2644,8510,3
2644,9246,3
2644,9251,3
2644,9474,3
2644,10200,3
2644,12168,3
2644,14873,3
2644,16718,3
2644,18244,3
2644,25931,3
2644,29293,3
2644,30981,3
2644,34169,3
2644,34688,3
2644,35082,3
2644,35259,3
2644,35866,3
2644,40990,3
2644,46823,3
2645,559,3
2645,3265,3
2645,5817,3
2645,7801,3
2645,8362,3
2645,8915,3
2645,11287,3
2645,11623,3
2645,12394,3
2645,13575,3
2645,13909,3
2645,14001,3
2645,14681,3
2645,14970,3
2645,17073,3
2645,18076,3
2645,20780,3
2645,21424,3
2645,21511,3
2645,26703,3
2645,27572,3
2645,28444,3
2645,33713,3
2645,35038,3
2645,37746,3
2645,39248,3
2645,39319,3
2645,40322,3
2645,40841,3
2645,41792,3
2645,43343,3
2645,47650,3
2645,48450,3
2646,559,3
2646,1041,3
2646,1052,3
2646,2276,3
2646,2996,3
2646,3077,3
2646,3080,3
2646,3574,3
2646,6748,3
2646,7134,3
2646,8675,3
2646,8891,3
2646,16642,3
2646,16849,3
2646,20923,3
2646,21672,3
2646,27498,3
2646,29304,3
2646,29833,3
2646,31839,3
2646,33697,3
2646,33765,3
2646,35393,3
2646,36682,3
2646,37363,3
2646,40550,3
2646,41003,3
